-1.1693,-1.7438,-0.27467,NaN,-1.2877,NaN,0.68691,1.1348,-0.82549,0.73561
-0.33181,1.4043,-2.7422,-0.40899,0.4073,-0.57658,0.85084,1.4119,0.71889,2.1846
NaN,0.63752,0.030161,0.60073,0.50978,-0.52257,-1.6708,0.97269,0.37412,-1.2332
0.85889,-1.5249,-0.4905,1.0376,-0.77313,-2.0983,-0.84573,-1.3694,0.85836,-0.97169
NaN,-0.49739,-1.5322,NaN,-0.42786,0.37316,0.16176,-0.061659,-0.096907,1.0084
-0.019682,-0.63787,0.019431,-1.0778,-0.73455,-2.5798,0.68928,-2.7386,-0.013735,-0.66208
0.060666,-2.2574,-0.59261,-1.8119,-1.432,-0.39136,NaN,-0.80652,NaN,-0.56201
NaN,-3.0351,-1.3931,-1.2988,-0.21396,-0.45643,2.3534,NaN,0.30608,0.72563
-0.54369,-2.6952,-0.32295,NaN,0.95343,-0.65213,-0.29881,0.89689,3.002,0.93691
1.4873,0.57225,1.1403,-0.95575,0.057527,-2.5877,-0.33733,0.21508,2.2564,0.58126
0.1424,-0.84497,0.19159,-1.3117,0.12203,1.1843,0.015825,0.37572,2.0729,NaN
NaN,-0.30332,-0.54849,1.0627,1.8072,NaN,0.58017,0.30846,0.28375,0.26704
0.45821,-0.49969,0.20808,NaN,0.99592,NaN,NaN,NaN,NaN,NaN
NaN,-0.2081,2.2426,0.52459,NaN,NaN,-2.08,-0.11551,1.0318,-0.1391
3.0693,-0.3568,0.059918,0.24046,0.63183,0.13609,-1.5789,-0.87088,-0.17737,NaN
0.54856,-0.41325,1.8972,1.0988,NaN,0.63481,1.2328,1.3543,2.434,-1.0311
1.3779,-0.97937,0.42484,-0.22411,0.27806,0.42891,-0.82311,1.0652,-0.017237,0.50592
NaN,1.7324,NaN,0.32142,1.4393,-0.35872,0.76163,0.1867,NaN,NaN
0.22075,NaN,1.4678,NaN,0.027322,1.9141,NaN,2.3835,NaN,0.39869
NaN,1.4356,NaN,-0.53558,1.362,3.2184,-1.2164,1.2189,0.45636,-0.50229
1.609,2.1621,1.3831,1.2226,2.1423,1.2647,1.9754,0.4672,0.39711,NaN
0.5242,0.83457,1.0346,2.1386,NaN,-0.24485,2.3004,1.7483,NaN,1.5004
0.41134,1.0802,2.003,-0.63696,-0.13917,1.3713,1.0237,0.097016,NaN,1.1853
NaN,1.8386,0.03467,-0.61178,0.78068,3.7875,-1.0922,-1.5334,1.6542,NaN
1.8108,1.3793,0.3072,-1.1547,-0.14751,0.53131,0.2612,-1.161,0.4688,NaN
NaN,NaN,-0.48649,0.75901,1.1734,-0.10219,1.3659,0.50643,2.3165,0.70687
0.96106,0.17337,0.33082,NaN,0.69102,1.6548,0.56444,-0.067531,1.7943,-1.9253
-0.15256,0.83705,0.19044,NaN,NaN,0.31952,0.83496,-0.8391,NaN,2.9767
1.3369,-0.946,-0.2379,NaN,0.61229,0.07141,1.371,1.4765,NaN,0.070288
NaN,0.48744,0.51783,NaN,0.94072,-0.31215,-0.15148,0.61563,-0.76382,1.6885
0.12484,-1.408,-0.080446,1.4096,-1.5897,NaN,-0.86302,NaN,1.0314,0.37768
-0.37046,NaN,-1.5989,-0.67142,0.18,-1.2395,0.75449,0.08161,-0.43727,-1.4551
-0.50898,-1.2677,2.0558,-1.1193,1.1102,NaN,1.5172,NaN,0.71222,NaN
0.29529,0.28267,0.44263,2.1608,1.892,1.0408,-0.50909,-0.09582,NaN,0.37143
NaN,NaN,1.8519,0.85219,0.90137,NaN,-0.26239,-1.1124,-0.32884,-1.5431
2.1076,1.4581,-0.33565,0.085018,-0.057996,NaN,-0.23859,0.56706,-3.8698,-1.197
1.4327,0.42958,1.4043,-2.4342,0.39426,-0.36628,2.9601,0.45013,NaN,0.98202
NaN,-1.2681,-0.17978,-0.48055,1.3994,0.40771,2.2851,NaN,-0.58235,0.49783
NaN,1.4943,NaN,NaN,-2.3767,0.38673,-0.52324,0.77894,-2.1033,0.93007
0.43378,0.84924,NaN,-0.59101,1.8265,-0.08658,-1.8501,-0.27895,NaN,1.0669
-0.70505,0.35971,0.11778,0.60917,1.088,-0.089716,0.99718,0.086431,-0.57641,2.8793
-3.1701,NaN,0.071388,0.28676,-0.96871,NaN,-0.050951,0.81056,1.0619,NaN
0.34945,NaN,-1.0899,0.60254,NaN,0.46695,2.6246,1.2769,1.8317,1.2692
-0.94789,-0.015071,0.12425,1.0236,-0.87761,0.083537,-1.2051,NaN,0.88999,2.2555
-1.8141,0.05514,-1.3853,NaN,0.60116,NaN,2.423,0.64108,NaN,1.529
-0.38605,-1.4934,-0.77832,-0.46556,-0.033788,-0.18506,1.8587,1.1956,NaN,1.2986
NaN,0.81018,NaN,2.4347,1.888,1.0934,NaN,-0.27351,-0.14507,-0.2842
1.2289,1.1702,1.6492,-1.0858,0.65849,NaN,NaN,-0.32873,0.54323,NaN
1.2528,2.1147,0.84933,3.2851,-0.55287,1.4685,1.9836,0.32129,-1.1918,NaN
NaN,0.99652,1.6467,-0.97646,0.4792,0.12904,0.026497,NaN,0.59824,0.33583
0.43023,-1.5951,-0.11994,0.24184,1.0604,-0.24497,0.11066,-0.094393,-0.27484,0.52753
0.90514,-0.33012,0.81248,1.0444,NaN,NaN,-1.6408,2.6338,0.57958,2.0589
1.4598,2.2629,NaN,1.871,-0.77325,-0.028491,NaN,NaN,NaN,0.67344
2.3506,3.0714,0.92289,0.3699,NaN,0.36761,-0.33025,0.26319,0.10666,-1.0185
-0.2424,0.2454,1.1574,1.0298,0.77232,-1.055,-0.33753,0.21152,-0.31415,-0.6153
NaN,0.88554,1.2002,NaN,NaN,-2.3021,0.35726,0.32644,-0.19425,-1.2179
1.153,-0.48081,2.2355,1.0969,0.8099,0.17341,-0.1283,-2.7609,NaN,-1.7501
0.035466,NaN,-0.24112,-2.0056,0.88346,-0.19406,0.69988,NaN,NaN,0.032256
0.56699,0.66136,-0.1196,-0.46105,NaN,0.64527,NaN,NaN,0.29262,1.0667
NaN,NaN,0.80613,2.4493,0.79542,0.78184,NaN,-0.8762,0.45609,-1.7227
-0.052828,NaN,1.2368,0.86547,1.5304,-0.69714,NaN,-1.8453,0.38425,0.14537
0.48149,-0.1484,-0.37319,-0.022017,0.84794,0.67313,1.1775,-2.6578,-1.1679,-0.20474
NaN,0.28728,NaN,-0.81627,-0.54625,-1.2071,-1.5547,0.59779,-0.71215,-0.54141
-2.0612,-0.098096,-0.8989,-1.566,-1.2613,-1.4871,NaN,-1.4347,NaN,-0.99903
-1.6477,-0.5508,-2.72,-2.0259,NaN,-2.1777,-1.9099,-2.2089,-1.5572,-0.4604
-0.65552,NaN,0.32665,-0.55624,-0.32109,-1.8324,-2.2757,-0.7099,-0.75613,-0.8997
NaN,-2.4352,0.66524,-1.4188,-0.0092801,-1.0496,-2.0314,-0.92646,-0.28991,-2.6435
-3.0562,0.4545,1.1226,-1.1272,2.5361,0.69525,-0.20969,-0.6425,-0.4897,0.94486
0.034776,NaN,NaN,1.1277,-0.70611,-0.99152,0.11753,-0.99563,0.74301,NaN
1.4818,-0.97065,-0.73536,NaN,0.66016,-0.90873,2.007,NaN,1.8388,1.6183
NaN,-0.98899,-0.057477,-2.5313,-1.694,-1.0454,2.0025,-1.1091,NaN,1.1937
0.10561,NaN,1.3439,NaN,0.24315,-0.18623,0.80405,0.74566,0.19737,1.0812
-1.729,2.2436,-1.0948,-0.023104,NaN,0.3901,NaN,-0.72152,-0.44979,NaN
-0.64558,0.91221,NaN,NaN,-0.92132,1.1075,-1.5837,NaN,-0.28251,0.32438
0.025607,-0.030551,-1.1105,-0.13938,-0.60749,0.25933,1.5781,-1.0224,-1.5332,-1.3821
-0.06071,0.98512,NaN,1.462,-0.42473,-2.609,-0.78931,1.3787,-0.16668,1.628
0.19093,0.41326,-0.072719,1.0654,0.27994,NaN,-0.57656,0.24577,1.4472,0.42939
NaN,0.66037,-1.1016,NaN,1.0511,-0.028088,0.13766,2.1211,0.69916,1.3657
1.0174,1.4488,1.1858,0.66811,-1.593,1.141,NaN,-0.21323,0.532,-0.085757
-0.36847,NaN,NaN,0.27648,-0.80859,-0.71677,0.64842,0.2911,-2.8598,NaN
0.15967,NaN,0.14511,0.73963,-0.10003,0.78624,-0.88127,-2.1189,-1.4128,NaN
0.80414,1.5643,1.1163,1.6095,-0.78746,-0.13353,0.52956,NaN,0.085011,-0.78369
NaN,-0.55597,-0.35176,0.44515,-0.34342,NaN,NaN,0.7181,-1.1728,-0.1705
0.36851,1.7779,1.5672,-0.064869,1.2306,NaN,NaN,-1.3858,3.1405,0.3432
3.2203,-1.4117,0.42731,NaN,0.71067,0.73533,-0.38168,NaN,NaN,NaN
-0.046867,0.57255,NaN,-0.068867,NaN,0.84245,1.5953,NaN,NaN,-0.89452
0.26559,0.40459,0.83515,-0.072999,-1.2569,-0.72891,1.1871,NaN,0.13596,-0.73483
NaN,NaN,-0.032592,-0.192,0.0052608,0.094047,NaN,-2.3394,-0.83921,-2.1592
0.041165,-0.1395,NaN,NaN,-0.91431,-0.14666,-0.63778,-2.776,0.32995,-1.5097
NaN,NaN,NaN,1.0853,1.0217,0.075426,1.4394,-0.28852,-2.0704,NaN
-1.6104,-0.14112,0.12623,0.65542,0.39368,-1.3131,-0.99824,0.91108,0.98669,-0.29217
-1.7351,1.6608,-0.39235,NaN,-0.26833,0.80484,-1.0011,1.1893,-0.63933,-0.10026
0.097838,NaN,NaN,NaN,-1.353,-0.83263,NaN,-1.4237,-0.049859,-1.4945
1.4456,-0.38631,1.4629,-0.054931,-1.0868,-0.87596,-2.3365,0.54622,-2.0281,0.31197
-3.9373,0.34638,0.42641,NaN,-0.52812,NaN,NaN,0.93099,-0.25662,-2.3856
-0.94882,-0.33556,0.34698,-0.3803,0.1658,NaN,-0.20853,-1.5201,-1.7996,NaN
NaN,1.8451,-1.8192,-1.0685,1.293,-1.3466,-0.89713,-1.113,-0.33356,-3.4106
-1.7532,0.56799,1.1879,-0.20758,-1.3648,-1.4971,-0.77194,-0.65148,-0.39778,-1.0298
0.26173,-1.1251,-1.009,-0.13735,-0.47086,-1.9052,NaN,-2.985,0.39221,-2.166
1.2672,-0.79323,1.6268,0.9754,NaN,NaN,NaN,NaN,-2.2125,0.17839
0.80139,-1.9545,0.13636,-1.2777,-1.3666,0.051439,0.48645,-0.32147,-2.0807,0.041855
-1.4992,-1.8762,-0.9627,NaN,-0.718,1.4939,NaN,-1.0555,-2.8538,NaN
-2.5615,NaN,-1.7636,-0.36561,-1.0065,0.68512,-0.41601,0.046363,0.061033,-1.036
-0.48501,-1.2373,-1.7285,0.18324,-0.85429,-1.0091,-1.8099,-2.7602,-0.51857,-2.0804
-1.3131,NaN,2.086,NaN,0.76162,-1.1115,-1.2687,-2.5164,NaN,NaN
-1.3038,-0.57892,NaN,NaN,-0.97995,-2.0704,-0.34995,0.029923,NaN,-0.4763
-0.3992,0.10629,0.60651,1.6947,-0.1996,-0.99047,0.0811,NaN,-0.87275,-0.45065
-0.16001,1.8038,-1.9426,NaN,-1.2106,-1.1434,-0.00039873,-0.89088,-1.4671,NaN
-0.13193,-0.58129,-0.70228,0.25123,-2.328,-3.1769,-2.9931,-2.4018,-2.281,-0.87816
-1.0842,-0.21477,NaN,NaN,-1.1468,NaN,-1.7868,2.4217,NaN,NaN
-0.41371,NaN,-2.4292,0.40598,NaN,NaN,0.51451,-2.538,-2.5368,0.73045
1.034,-2.7841,-2.5176,-0.11754,-0.4237,-2.3155,NaN,NaN,2.0936,0.34835
0.00073745,0.65157,-1.9135,0.020141,-0.33945,-0.038297,NaN,-1.1125,NaN,-0.2006
-0.75482,-1.9661,NaN,-0.39811,-2.1234,-1.4283,-0.84346,NaN,-0.70932,0.25524
-1.5523,-0.45405,-1.7998,-0.32742,-1.2692,-1.669,-0.51268,-1.875,-1.7267,-0.92669
NaN,NaN,NaN,-1.564,-1.8043,0.27381,-1.3359,-2.1095,NaN,-1.0738
-0.66279,-1.3539,-1.3118,1.2865,-0.51544,0.42106,-1.9101,-1.3026,0.39108,1.0927
-2.1097,-1.3743,-1.9232,-1.0844,0.5924,-0.062186,NaN,-1.2118,0.59994,-1.4528
-1.5772,-1.2178,-1.3616,-1.8735,-0.56247,NaN,3.1462,-0.17045,-0.62731,-1.7765
-1.8058,NaN,-0.8964,-1.6297,0.36934,-1.2224,NaN,-1.7885,-0.84218,1.8057
-1.3329,-0.91824,0.42958,NaN,0.84614,-0.21175,0.34512,-0.64438,NaN,NaN
-2.5647,-0.91771,NaN,NaN,-0.55097,-0.77187,-2.3621,-0.51216,-2.1865,-0.83532
-1.7907,NaN,NaN,-1.4399,-2.6594,NaN,-1.69,-2.0393,-0.21941,0.52886
-0.80896,-1.3413,NaN,NaN,-1.3699,-0.34609,-1.2922,-2.6829,-0.66941,-0.75914
-2.6123,-1.4879,0.78604,-2.5404,NaN,0.059363,-2.3786,-0.57512,-2.3869,NaN
0.63064,-0.76603,NaN,NaN,-1.1453,-1.514,-1.3959,-1.9639,-0.24891,-1.564
1.9106,-1.5327,-3.1015,-0.10024,-2.5976,-1.5049,-1.7049,-2.0091,-1.1056,-1.9731
-0.33993,0.63739,-2.2633,1.2246,0.32422,-2.1566,-0.92024,-0.57296,-1.3239,-0.40251
0.31963,0.19571,NaN,-0.85899,-0.82296,-1.5007,-1.523,-2.1855,-1.5658,NaN
1.4046,1.1756,-1.1638,-0.8031,-0.0047107,0.5888,-1.926,-0.6052,0.80452,-4.1031
NaN,NaN,-0.75224,1.182,NaN,-2.3829,-0.70753,-0.64605,NaN,-0.6845
-0.41995,1.9758,-1.0486,NaN,1.9529,-2.7855,-2.54,-0.64319,-2.1983,-2.2681
-0.991,1.6629,0.73836,NaN,NaN,-1.9371,0.33677,NaN,NaN,-0.98875
0.33601,-2.0944,2.0118,2.4384,NaN,0.94168,NaN,1.37,1.5845,1.6106
-0.47576,-1.5961,0.76709,0.94951,0.20564,-1.1244,1.0272,1.4934,0.9718,-0.023738
0.95754,NaN,0.9376,-0.42736,0.44676,1.2523,1.4581,0.21584,-0.3743,-1.286
-0.36585,0.064416,0.74767,1.2324,-1.4155,-0.73346,-0.17332,0.17783,1.1953,-0.50258
NaN,0.39295,-0.47703,1.0477,NaN,-1.9588,1.322,NaN,0.85303,NaN
NaN,-0.99959,NaN,NaN,1.6405,0.084411,2.298,0.81395,0.5293,2.1824
0.45872,NaN,-0.89211,0.27669,0.61969,NaN,0.42864,0.14882,NaN,NaN
1.1923,0.22557,-0.31663,-0.37447,-1.8658,-0.91072,NaN,-1.3398,-0.56683,-0.50433
2.5104,3.0624,-0.12084,-0.26318,-0.8358,0.012591,0.71045,0.54144,1.5695,0.70516
-2.0226,NaN,-1.1654,0.70575,-0.13591,1.3835,NaN,-0.46915,NaN,-1.9208
NaN,-0.61495,0.60479,NaN,NaN,-0.34606,0.28591,-2.8404,-0.27442,0.58974
0.99106,-0.03947,-0.71722,-0.11947,NaN,0.067233,-0.44576,-2.817,-0.56177,NaN
-0.74929,1.111,-1.0484,-0.53687,-1.7972,-3.2404,1.2342,-1.7702,0.34312,-0.73721
-1.9403,NaN,-0.62982,-3.1329,-0.54507,-1.126,0.48169,-1.0206,-3.6734,-0.69778
-1.8438,-2.6497,-4.6047,-2.0747,-0.85512,-0.61235,-0.49052,1.3677,NaN,0.077117
-1.7047,0.81541,-0.81677,0.12472,-0.25057,-1.3587,0.1039,0.65105,-0.60515,-0.87396
0.074889,NaN,0.40101,NaN,-1.6141,-1.4725,-0.72977,-1.7045,NaN,-0.5131
-2.2006,-1.8108,0.15059,-0.1978,-2.8984,-2.2049,0.13779,-0.8399,-0.93518,-0.89876
NaN,-2.1171,-2.043,NaN,-1.6686,-0.084348,0.35443,NaN,-0.26715,-0.71814
-2.0531,-0.69575,NaN,-1.7319,-1.4665,-2.0495,0.94638,1.0414,-2.8356,-1.9588
0.041236,-2.2354,-1.1475,-0.29622,-1.107,-1.8389,0.75465,-0.71306,-0.41675,-0.62697
-1.2053,NaN,-2.4949,-2.591,-0.20891,NaN,-0.16772,-1.89,-0.1117,-1.2215
NaN,-0.58901,-1.1617,NaN,0.6178,NaN,-3.9482,0.39829,-1.504,-0.37909
-1.2913,0.83741,-0.17586,-1.1499,-1.684,-0.77208,-2.1881,-1.7134,0.85329,-2.1826
0.0075862,NaN,-0.94346,-0.25455,-1.9164,0.36365,NaN,-1.2977,0.063148,1.2153
-0.87651,-0.36337,-0.023703,-1.377,-0.23458,-2.0089,-1.3588,-0.90096,-2.4174,1.4064
NaN,-1.8838,-1.7605,-0.63356,-2.2874,-1.7617,-3.5162,NaN,-2.3211,NaN
-3.1102,-0.89262,-2.901,-1.1141,-1.5999,-0.96704,-1.4723,-3.0666,-0.61761,-1.0359
-0.55041,NaN,NaN,-1.9293,NaN,0.63965,NaN,-1.1557,-0.79139,NaN
NaN,NaN,-0.37321,-0.45972,-1.0793,NaN,0.54804,-2.8336,NaN,0.39267
-2.2855,-1.376,-1.0582,-0.89925,-0.27254,-0.80016,0.13624,NaN,-2.2173,-1.705
-1.6674,-1.2957,-0.90846,-1.7232,-0.80479,-0.54443,0.64506,-0.060384,-0.52241,-0.48205
-2.1725,-0.68923,-0.14564,NaN,-0.32366,0.20407,-0.42131,0.36481,-0.0047229,-1.9943
-1.2447,-1.3438,NaN,-2.6633,0.32794,0.197,-0.46994,-0.46209,-1.9918,-1.8055
-0.97623,-0.96195,NaN,NaN,0.14862,NaN,2.6282,NaN,0.31705,0.42443
0.086823,NaN,-0.26713,-0.64951,-0.75684,-1.5044,1.1141,0.42946,NaN,NaN
NaN,-0.11709,-1.1232,0.71498,-0.48104,-1.6787,NaN,-2.1341,-1.9545,-0.48071
-1.6336,-1.1872,-0.070926,-0.78808,-0.84868,-0.94387,NaN,-1.3034,-1.0341,-0.66828
-0.017432,-1.4786,-1.8207,-0.30718,-0.45905,0.17524,0.87093,NaN,-1.2103,1.7886
-1.5106,-1.1805,-2.0239,0.28504,-0.19977,NaN,-1.1507,-0.71696,NaN,-0.6351
-1.8587,NaN,0.026042,NaN,-0.92964,1.0659,1.5351,-2.1914,-0.36786,-0.55984
0.56405,0.33896,-0.27154,NaN,-0.67553,1.7215,NaN,NaN,0.32327,NaN
-0.47256,NaN,1.5569,2.7383,1.9355,NaN,1.8536,NaN,NaN,1.0795
-0.99679,1.5233,1.9255,NaN,1.7327,0.9946,1.1406,0.1884,1.068,-0.79519
-1.5827,0.74982,-0.4422,-0.071683,-0.4838,NaN,-1.4325,NaN,2.4553,0.96014
-0.0070717,2.4922,0.9412,NaN,0.70791,0.065432,1.9338,0.65528,0.49944,-2.8028
1.2139,1.9951,2.0857,-0.99477,0.90619,0.50278,NaN,0.4273,-1.0419,-1.328
NaN,2.02,-0.59988,1.9646,1.9346,1.9484,-1.397,0.45086,NaN,-0.26717
-0.63252,NaN,1.7059,2.5514,1.4261,0.2626,0.15593,0.17569,-0.96809,-0.20711
1.329,NaN,NaN,-2.0996,-1.0371,-1.9636,-0.53271,1.2474,-0.028991,-0.066612
NaN,-0.2502,-0.88847,-1.6781,-1.3891,NaN,-0.2407,-0.66873,-0.56538,-1.3053
0.062661,1.0328,0.35619,-1.6527,NaN,NaN,1.6961,NaN,-0.95184,-1.6449
NaN,1.2166,0.87043,NaN,NaN,0.03097,1.5767,1.2063,0.74586,NaN
-0.01528,1.6219,0.021937,-0.36938,NaN,1.3033,0.62502,NaN,NaN,NaN
-2.3664,NaN,-2.0122,NaN,-0.72397,0.50023,NaN,-1.3174,NaN,-0.22073
2.1738,1.1327,-0.91409,0.64195,1.8625,-0.069201,-0.41181,-0.61192,-0.52294,-1.3567
0.013015,2.2672,NaN,-0.12573,-0.76026,NaN,-0.33449,-0.76236,0.72567,-1.5267
0.28594,0.053505,-2.5406,NaN,0.62563,1.1384,0.51546,-2.3154,NaN,NaN
-1.6032,-0.020539,-1.7366,NaN,1.6466,0.6712,NaN,-0.43455,-2.219,NaN
0.60485,0.95932,-0.81332,-0.30628,NaN,-0.42744,0.56207,-0.615,NaN,-1.4457
0.4861,1.1438,-0.19491,-3.4157,NaN,0.28841,1.3745,0.66356,0.93072,1.5178
0.042261,NaN,0.49005,0.85799,2.0377,0.47541,0.74845,-1.9374,NaN,1.143
0.49143,1.3451,-0.10334,-0.85099,1.3472,0.21323,0.13064,-1.2446,NaN,0.10988
NaN,NaN,NaN,NaN,-0.81716,-0.91287,-1.4587,0.67485,NaN,0.88775
-0.96108,-0.25191,-0.75088,0.65318,-1.7293,1.2793,1.1359,1.9074,0.56915,-0.0031943
-1.1908,NaN,-0.61143,-0.82979,0.37127,NaN,0.85872,0.66686,NaN,1.1793
0.15037,NaN,-1.5192,0.64429,1.9592,0.092709,NaN,1.3272,1.5424,NaN
0.025401,-1.2524,1.3377,1.2687,-1.1399,1.7409,0.25124,NaN,1.2356,1.5524
0.99023,NaN,0.52455,-0.046664,-0.24735,-0.92463,-1.3203,-1.5679,-1.0557,1.4758
-1.7999,-0.0675,0.93599,0.067038,-1.2435,-2.0514,0.35618,1.1828,-0.7771,1.8179
-2.0859,-0.24634,2.0229,NaN,-0.83768,-1.6711,NaN,0.13157,2.0212,3.0083
0.86723,2.4617,0.18829,NaN,1.4495,1.5397,-0.84461,0.7886,-0.69464,NaN
0.29287,0.98786,1.7317,0.46126,-1.6189,-0.45924,0.28019,1.5643,0.25156,-0.27464
NaN,-0.064147,NaN,0.35217,1.5698,0.53122,-0.27248,-0.3234,NaN,-0.26948
-0.82365,0.65746,-0.16016,0.39456,1.1704,-0.94955,2.3723,1.0274,0.2133,1.2785
NaN,0.33493,NaN,-1.249,-0.077565,-1.7818,-0.76276,0.23038,NaN,-1.0763
NaN,-3.3607,-1.5972,0.168,-1.1802,-1.3487,NaN,NaN,0.24306,NaN
-3.0676,-0.44089,-3.1608,NaN,0.76034,0.82357,-2.0945,-0.7207,NaN,-0.85295
-3.0065,-1.4573,NaN,NaN,1.3698,NaN,-0.76709,1.0856,0.93113,1.0531
-2.2229,-1.3855,NaN,-0.34298,NaN,NaN,NaN,-0.27193,-1.8784,-1.605
-0.41238,-1.6133,-0.19488,1.6711,-0.70162,1.5347,-1.078,-0.73106,-2.2126,-0.097676
NaN,-1.8525,-2.4188,-0.67514,NaN,0.91224,NaN,-2.3707,-1.6871,-0.74197
1.233,0.42454,-0.36507,-0.80851,-0.28627,0.21726,1.4098,2.2756,-0.49403,-1.6373
NaN,-0.8381,-1.2482,-3.2709,NaN,-1.1695,1.9932,NaN,-1.64,-0.048936
-0.92652,-1.4371,-2.7435,-0.17437,NaN,NaN,-1.3021,-0.63636,1.5818,-2.2789
NaN,-0.10819,-1.7107,-1.4669,-0.6128,-0.4277,-1.1341,NaN,-1.854,-0.70986
-0.051998,-1.6886,-0.94678,0.24851,-1.7787,-0.91586,-1.4288,-1.2266,-1.2086,-1.2735
-1.2882,0.34759,-0.51268,-0.22426,0.43314,NaN,0.061215,1.2379,0.51005,0.59267
NaN,-1.7929,-1.188,NaN,0.37432,-0.97154,NaN,0.61327,-0.20041,0.48911
-1.5646,NaN,0.5146,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.6491,1.1268,-0.51043,NaN,-0.64819,-1.1055,2.0756,-0.43827,NaN,NaN
0.94224,-0.86602,-1.7225,-0.26896,0.97499,NaN,NaN,-0.33349,-0.72548,-0.4188
-0.33814,NaN,1.7291,-0.2547,-0.37832,NaN,-0.68636,0.23925,0.2363,0.41238
1.0735,1.3064,0.90001,0.85339,-0.10968,-0.20191,-1.7361,-0.53618,NaN,2.1046
NaN,-0.81323,0.35266,-1.3361,-1.2278,-0.5017,NaN,0.36272,1.1881,0.8194
-0.43733,-0.2549,-2.0934,-0.32739,-1.4847,-1.2283,-0.79148,-1.6566,0.93733,0.69353
NaN,-1.685,-1.3033,-2.0614,-0.78356,-0.77085,-1.2358,0.27206,0.58667,-0.27663
0.068398,-2.1612,NaN,-0.13656,NaN,-2.4381,NaN,-0.69619,1.1513,2.5178
-0.60793,0.16267,0.9624,-1.622,0.62789,NaN,0.033285,-2.2431,NaN,-0.58221
-1.9967,0.86359,1.7625,1.1426,0.67939,-0.76354,NaN,-1.0229,0.60402,NaN
1.7602,NaN,-0.4226,-0.60626,NaN,-0.8387,NaN,-0.011094,1.4543,2.1385
0.39807,1.177,-0.70776,0.58612,-2.066,-0.23285,NaN,2.4372,-0.50308,NaN
0.28405,-0.52009,-0.06539,1.3734,-0.21763,-1.4604,0.20393,3.2641,-0.34056,0.68777
-0.26453,-0.87606,-0.20623,0.38714,-0.23262,-0.18092,NaN,0.26153,NaN,2.35
-0.14554,-0.61186,-0.43954,0.40656,-0.59469,-0.61877,0.1983,-2.5787,-0.14695,-0.30589
0.74166,0.38972,1.0271,NaN,NaN,0.31777,1.6064,NaN,NaN,0.21051
0.86544,0.49209,NaN,-0.35689,-0.57463,2.4317,0.19409,-0.10245,-0.94452,1.1132
-2.851,-2.3047,-2.0539,NaN,0.14712,-0.42058,-1.5888,1.4006,NaN,NaN
NaN,0.33753,1.2942,1.5428,0.94891,-0.079948,0.96217,1.061,-0.83643,1.6455
0.91016,0.063236,1.706,NaN,0.45919,-0.18098,0.45517,NaN,-2.4355,-1.0527
NaN,1.098,-2.0967,-0.44542,-0.020066,NaN,1.7902,0.36512,-1.4152,1.0808
0.44308,1.1054,1.0237,0.90798,0.43467,1.654,-0.2272,1.2127,-0.53981,0.50829
0.24949,0.75245,1.0524,NaN,NaN,0.51796,NaN,1.1875,0.46717,1.2744
0.16801,NaN,-1.2166,-0.1187,0.77223,-1.3896,NaN,-0.73973,-0.18175,0.97602
0.2422,-0.59943,-0.0063487,0.14627,1.7394,1.3942,NaN,1.4082,2.2154,NaN
0.6149,0.14483,1.8402,-0.35633,-1.7321,-1.3067,0.12499,1.4693,0.53049,1.7216
-0.75495,1.8209,NaN,NaN,1.9381,2.1635,NaN,NaN,2.4289,NaN
1.1254,NaN,0.56132,1.6087,1.5924,NaN,-0.72084,-0.20046,-0.058529,-0.1125
1.6696,NaN,1.2603,0.7465,NaN,0.44568,0.36046,1.8508,0.56569,1.1832
0.82784,0.55605,-1.9851,0.83217,2.8439,0.036269,NaN,0.44682,-0.45098,NaN
0.44341,0.49865,1.6695,NaN,1.1631,NaN,-0.68603,1.4124,-0.77732,-1.4933
-2.5639,NaN,NaN,-2.1074,NaN,-0.60407,-1.0668,-0.94541,-2.1728,-1.0285
-1.6579,-0.32531,-0.1034,-0.026956,0.12053,-0.68831,0.10948,-0.90725,-1.8961,-1.2233
-0.56432,-1.0093,-1.3676,-0.19714,-0.42906,0.54408,NaN,NaN,0.45086,-0.76257
NaN,-1.9651,-1.0708,NaN,-2.345,-0.60618,-1.797,-0.75244,0.26843,0.16616
-2.4169,0.37429,NaN,-2.1781,-0.37783,-0.23349,NaN,-1.7769,1.4828,-0.64719
-1.9933,-1.3304,-2.4295,-1.2441,NaN,NaN,-2.9173,0.027219,-2.2204,0.22479
NaN,-0.89876,-2.7457,-3.6516,-2.8289,NaN,0.0062938,-1.507,-0.54155,0.36359
-0.49944,-0.047909,0.023982,-0.086635,NaN,-1.7157,-1.4072,0.81027,0.32599,NaN
-2.133,-0.1379,0.25225,-0.042534,-0.96526,-1.5552,0.85178,0.28086,1.2817,2.3128
-1.0326,2.3183,0.1498,NaN,1.1934,-0.2315,1.635,-1.0836,-1.4809,NaN
1.1486,-0.53766,-0.018425,-1.4987,-0.58279,-0.1357,0.85445,-0.65717,1.1703,NaN
2.1088,0.023833,-0.75151,-0.11898,0.42288,2.1283,0.37031,1.4078,0.50465,-0.87149
0.49782,0.39816,NaN,-1.5418,-0.070031,NaN,1.2106,2.2467,0.47567,-1.5517
